Ue,Ve,Uf,Vf
-0.5754903685169036,0.21360343721467154,0.5391579137277801,0.20153320135924122
-0.579451820931584,0.20832954955879085,0.527265575666158,0.20972617343230085
-0.5739653464108867,0.20318587465308705,0.5136212364475675,0.21739995118994973
-0.5605796494048632,0.19816919753330223,0.49890659878883464,0.22453286977505632
-0.5407666792755891,0.19327638261293048,0.4836598968375034,0.2311187983394592
-0.5158808948378013,0.1885043717233715,0.4683001154965488,0.23716352217003167
-0.48713742233243856,0.18385018220247767,0.45314766272754164,0.24268176728608604
-0.4556034666188118,0.17931090503029126,0.43844195359380655,0.24769476970983412
-0.4221987662425023,0.17488370301081413,0.42435631267040264,0.25222830489854203
-0.38770199068200595,0.17056580899866605,0.4110105552856979,0.2563111042706421
-0.35276081666546427,0.16635452416953045,0.39848156533214557,0.25997359602585024
-0.3179040475443128,0.1622472163332998,0.3868121493942314,0.2632469163267898
-0.28355461504489854,0.15824131828887156,0.3760184130861717,0.2661621446116313
-0.25004267670077174,0.1543343262195637,0.3660958728098629,0.26874972401368863
-0.21761825930680792,0.1505237981281512,0.357024491288083,0.2710390332268949
-0.1864631143696805,0.14680735231052405,0.3487728003145081,0.27305808146068133
-0.15670159516582452,0.14318266586709794,0.3413012488904321,0.2748333031233074
-0.12841045471909474,0.1396474732508309,0.33456490306263287,0.2763894316284015
-0.10162753839987258,0.1361995648512636,0.3285155968322178,0.27774943633751764
-0.0763593967777482,0.1328367856134006,0.32310362898131245,0.27893450817355736
-0.05258787474986682,0.1295570336907503,0.3182790808772681,0.2799640826761701
-0.030275751526822065,0.1263582591315953,0.3139928217955715,0.2808558910064015
-0.009371515946566537,0.12323846259769801,0.3101972574253455,0.28162603123549146
0.010292014290730166,0.12026353482975428,0.3055427567422231,0.28228325193277415
0.03071708049345117,0.11779667700286,0.29374017852055756,0.2827266798540908
0.054731817295828385,0.11593465651596087,0.2746323826916473,0.28277664666254226
0.08442760498751636,0.11477807674468021,0.24801473477572095,0.28226177651262657
0.12162924651856606,0.11447258933061147,0.21297525904222409,0.281000459753569
0.16818794898456246,0.11520519009118693,0.1681051561046939,0.27878663791864206
0.22615177656239308,0.11720612660353776,0.11157148252259588,0.2753792395996623
0.297882330565958,0.12075420471515688,0.0411179019325716,0.27049268939875176
0.380713290474441,0.12616184821001905,-0.04556248121446676,0.2640693520599153
0.4459431433784409,0.1332980669354907,-0.14264949627147366,0.257549456526933
0.4924311278449464,0.1416281884215402,-0.2390964340724719,0.25119053778822886
0.5237958499671999,0.1507061416306408,-0.3276981203007089,0.24498862131258467
0.5430746053112253,0.16017882771985803,-0.4043047791917127,0.23893983070031902
0.5528051632305943,0.16977050680202802,-0.46690817721523925,0.23304038526039234
0.5550974187282655,0.17926946305193237,-0.5149639138145081,0.22728659764736106
0.5516959874935589,0.18851665313266433,-0.5488930963611524,0.22167487155666635
0.5440347243680541,0.19739607839775167,-0.5697200640034334,0.21620169947682388
0.5332840663251565,0.20582665020325894,-0.5788126823560866,0.21086366049711724
0.5203920213523607,0.2137553446271593,-0.577699531896093,0.20565741816941602
0.5061195501718707,0.2211514668811337,-0.5679443237300287,0.2005797184227875
0.49107100923303904,0.22800186910376055,-0.5510626503089473,0.195627387529597
0.47572026621414004,0.23430698240323183,-0.5284695332754286,0.19079733012182404
0.4604330269071229,0.24007754387574085,-0.5014492590144638,0.1860865272563564
0.4454858589639802,0.24533191379042588,-0.47114098908623586,0.1814920345280549
0.4310823434561614,0.25009389226956996,-0.4385352863313929,0.17701098022940018
0.41736673644557665,0.25439095705825493,-0.40447796896959515,0.1726405635555852
0.4044354785772693,0.2582528547489071,-0.36967864556151886,0.1683780528539191
0.3923468500689766,0.2617104874442623,-0.33472201803089247,0.16422078391645803
0.38112903322730285,0.2647950449616157,-0.30008057527451637,0.1601661583147839
0.3707868106555018,0.2675373402698662,-0.26612772574420934,0.15621164177590594
0.3613070994659756,0.2699673119577012,-0.2331507152732735,0.15235476259825714
0.3526634969418733,0.2721136628118426,-0.20136289144731234,0.1485931101068006
0.34481998680367865,0.27400360904581395,-0.17091507631845432,0.1449243331462777
0.33773393804362895,0.2756627181533566,-0.14190588953446584,0.14134613861167172
0.33135850974190423,0.2771148171389813,-0.11439097679104293,0.13785629001492128
0.32564455705612794,0.2783819561904839,-0.08839113948818687,0.1344526060870306
0.32054212300917095,0.2794844149600421,-0.06389940975581854,0.13113295941474648
0.3160015874628538,0.2804407410914975,-0.0408871388841036,0.1278952751108705
0.31197453309155476,0.28126781255592803,-0.01930917794641769,0.12473752951748339
0.3084041702684541,0.28198091257026714,0.0008918091235261068,0.12165826152443754
0.3003849749179582,0.28255064568363514,0.02054235324628296,0.1189183959756981
0.28477799262053016,0.2828123924532755,0.042526627882051235,0.11675445348321122
0.26186968203452987,0.28259233284993795,0.06923961193465546,0.11524112705429303
0.2310512698711969,0.28171596014636124,0.1025866998379294,0.1145032319049875
0.1911387925132648,0.279990503004684,0.14437968780392402,0.11470780365722233
0.14050090022257905,0.2771930327096361,0.19655462270272228,0.11606368735772386
0.07708897849052827,0.2730606773570577,0.26130868697335063,0.11882537501970646
-0.0015857792432232717,0.26728146513400175,0.3411965947516437,0.12329964608771787
-0.09518377151138341,0.26068226224656155,0.41698499417860024,0.12966618964772428
-0.19307134542269067,0.25424599425906186,0.47204576911713153,0.13748102093394762
-0.2861494423395509,0.24796863829436402,0.5103113031297768,0.14624674422640455
-0.36892184448314846,0.24184627080065849,0.5350891460642574,0.15556739945099218
-0.43844237477601794,0.23587506509897044,0.5491491007800692,0.16513163310273588
-0.4935308287158684,0.2300512889913539,0.5547996401845547,0.1746982993620367
-0.5341941232456044,0.22437130242816158,0.5539547524982866,0.18408418426409934
-0.5612029447207819,0.21883155523289194,0.5481922484246559,0.19315357474744704
-0.5757860740465198,0.21342858488321473,0.5388044670966292,0.20180942886224737
-0.5794131749324591,0.20815901434677908,0.526842240510205,0.2099859306909619
-0.5736436998101611,0.2030195499704622,0.5131528970438792,0.2176422394080428
-0.5600247083868704,0.19800697942172332,0.4984130161736158,0.22475726365135545
-0.5400248357687633,0.19311816968079648,0.48315656277701347,0.23132531645478296
-0.5149942355394967,0.18835006508245025,0.46779898323953145,0.23735251989187547
-0.4861432656982489,0.18369968540609524,0.45265776959770165,0.24285384900831547
-0.45453425434791983,0.17916412401305093,0.43796994952711554,0.2478507174440669
-0.42108219204548164,0.17474054602980135,0.423906907263235,0.25236902064030947
-0.3865612829867049,0.1704261865761083,0.4105868944095535,0.256437563930294
-0.35161511059398404,0.1662183490368682,0.39808554703409277,0.2600868130291415
-0.31676880146602143,0.16211440337664276,0.38644468771383683,0.2633479132392829
-0.28244204390224953,0.15811178449579802,0.37567965700389827,0.2662519314609198
-0.2489621717845687,0.15420799062723672,0.3657853876525193,0.26882928195631156
-0.21657679373164374,0.1504005817727132,0.35674140709472224,0.27110930281277185
-0.18546561403005973,0.14668717817775148,0.34851593317298335,0.27311995441771714
-0.15575127843955983,0.14306545884422311,0.3410691995880359,0.2748876170095071
-0.12750913330372143,0.13953316007965502,0.33435613433858685,0.2764369670300464
-0.10077588375983017,0.13608807408233245,0.32832849680963194,0.27779091553481133
-0.07555717219127116,0.13272804756135695,0.3229365596420871,0.2789705954061247
-0.05183413423894914,0.12945098039078892,0.3181304155415526,0.27999538542160757
-0.029569010366157895,0.1262548242969514,0.313860973681169,0.2808829620118703
-0.00870989276725651,0.1231375815782412,0.3100807001679524,0.2816493711394027
0.010930932696553111,0.12017377505347634,0.30527770709483726,0.2823021842246174
0.031434056456134764,0.11772568786977762,0.2932286540277556,0.28273548678742383
0.05560431490644792,0.11588491277436547,0.2738828662428325,0.2827696735911462
0.08551750982411908,0.11475367736254805,0.24700685899124375,0.2822333307157299
0.1229956290814143,0.11447900576379054,0.21167008550396346,0.2809442421942062
0.16989405051402537,0.11524925780292172,0.16644921601497015,0.27869535922298133
0.2282694297087167,0.117296172752581,0.10949770340215152,0.27524430190615334
0.30049532586792504,0.12090026607468515,0.038544835950732444,0.2703038759060384
0.38318954985277587,0.12637123067897404,-0.04864734680716827,0.26385319123116874
0.44774141861305566,0.13355472634853827,-0.1458681305243941,0.2573386327280622
0.49368009583589395,0.14191585842206803,-0.24215267843419142,0.25098491924749955
0.5246037363502783,0.15101187478224795,-0.330413363211549,0.244788079511715
0.5435320357920895,0.1604924446294642,-0.4065835645419773,0.23874424029415484
0.5529876647638985,0.1700841249995844,-0.46871262593740515,0.2328496239985632
0.5550676079219691,0.17957709520723827,-0.5162948217929438,0.22710054629786855
0.5515054792443687,0.18881386571316933,-0.5497761199208315,0.22149341383136048
